,Unnamed: 0,title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert,label
375,375,The Archer,Paul Jenkins,1955,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235688.jpg!Large.jpg,62.34141366,5,3,0,14.04032258,0.254032258,0,59.06854839,0,0.209677419,0.048387097,0,26.37903226,0,0.006996249,0.006123569,0.00076036,0.006214856,0.010044737,0.006553357,1
376,376,Lotus,Paul Jenkins,1957,abstract,https://uploads7.wikiart.org/images/paul-jenkins/lotus.jpg!Large.jpg,49.66413662,5,4,0,45.8172043,4.543010753,0,28.47311828,0,0.204301075,7.295698925,0,12.81182796,0.85483871,0.00178179,0.004524617,0.008323986,0.00136369,0.007839411,0.012013427,7
377,377,Pompey's Head,Paul Jenkins,1958,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235682.jpg,64.03560784,2,4,0,22.02333333,4.34,0,33.80333333,0,0.08,7.81,0,29.75,2.193333333,0.002363886,0.00908634,0.003583815,0.008244368,0.001477564,0.007683651,18
378,378,Dakota Ridge,Paul Jenkins,1958,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235694.jpg!Large.jpg,40.88129412,5,3,0,54.82,0.143333333,0,34.13333333,0,0.37,2.973333333,0,5.45,2.11,0.006041222,0.001312615,0.001195205,0.000388885,0.00409431,0.003011204,16
379,379,Pawnee,Paul Jenkins,1958,abstract,https://uploads8.wikiart.org/images/paul-jenkins/pawnee.jpg!Large.jpg,58.69681091,3,4,0,33.82183908,1.094827586,0,25.15517241,0,0.502873563,8.014367816,0,31.40804598,0.002873563,0.001619672,0.002988709,0.000590995,0.002702703,0.002257336,0.005290418,18
380,380,Phenomena High Octane,Paul Jenkins,1960,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235698.jpg!Large.jpg,63.61756303,5,3,0,22.32857143,0.292857143,0,35.80357143,0,0.303571429,1.753571429,0,39.45,0.067857143,0.002891399,0.003804348,0.008914383,0.006467103,0.009934936,0.009381447,18
381,381,Phenomena Over the Cusp,Paul Jenkins,1961,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235706.jpg!Large.jpg,52.95002316,4,3,0,36.29527559,0,0,30.31496063,0,1.433070866,0,0,31.95669291,0,0.00286123,0.009536308,0.002435418,0.00477938,0.007114829,0.000731844,18
382,382,Phenomena Yellow Strike,Paul Jenkins,1963,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235711.jpg!Large.jpg,62.53235294,4,3,0,38.38432836,0.899253731,0,5.843283582,0,0,1.399253731,0,53.4738806,0,0.00655848,0.005970276,0.008712855,0.004375054,0.003032403,0.010779935,15
383,383,Phenomena Yonder Near,Paul Jenkins,1964,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235717.jpg!Large.jpg,48.81681191,8,4,0,19.62037037,0.185185185,0.041666667,40.11574074,0,10.63888889,0.453703704,0,28.74074074,0.203703704,0.009876297,0.000354,0.001166684,0.005289391,0.006820648,0.007426642,18
384,384,Phenomena Point Swing and Flank,Paul Jenkins,1964,abstract,https://uploads6.wikiart.org/images/paul-jenkins/phenomena-point-swing-and-flank.jpg!Large.jpg,44.48662745,7,3,0,43.38,0.463333333,0,46.78,0,0.1,4.14,0,5.01,0.126666667,0.001768143,0.008650519,0.004286798,0.001770378,0.007012567,0.002158461,7
385,385,Phenomena Waiting Gables,Paul Jenkins,1965,abstract,https://uploads8.wikiart.org/images/paul-jenkins/phenomena-waiting-gables.jpg,53.34153767,1,3,0,27.27368421,0.271052632,0,35.45526316,0,1.481578947,0.539473684,0,34.45,0.528947368,0.002030251,0.006972249,0.004084575,0.003060607,0.003163521,0.004627305,18
386,386,Phenomena Day of Zagorsk,Paul Jenkins,1966,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235718.jpg!Large.jpg,45.92764512,11,5,0,47.74257426,0.876237624,0,19.26732673,0,0.163366337,11.96534653,0,12.53465347,7.45049505,0.002268554,0.009371614,0.012319343,0.007078128,0.009695217,0.008309956,0
387,387,Phenomena Sun over the Hour Glass,Paul Jenkins,1966,abstract,https://uploads7.wikiart.org/images/paul-jenkins/sun-over-the-hour-glass.jpg!Large.jpg,44.02490006,6,3,0,46.65048544,0.54368932,0,42.2038835,0,0.155339806,2.097087379,0,5.898058252,2.451456311,0.002868767,0.005021183,0.003569581,0.004302971,0.008385853,0.005311469,7
388,388,Phenomena Graced by Three,Paul Jenkins,1968,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235722.jpg!Large.jpg,51.7774307,1,4,0,16.57586207,0.386206897,0,50.68275862,0,8.15862069,1.489655172,0,21.44827586,1.25862069,0.002682049,0.002232974,0.002584076,0.009243169,0.000112087,0.008459919,1
389,389,Phenomena Amber Sight,Paul Jenkins,1968,abstract,https://uploads5.wikiart.org/images/paul-jenkins/phenomena-amber-sight.jpg!Large.jpg,55.52000293,2,3,0,29,0,0,54.9738806,0,0,1,0,15.0261194,0,0.002857398,0.01075995,0.010941018,0.008638577,0.00835583,0.002189123,6
390,390,Phenomena Astral Blue,Paul Jenkins,1968,abstract,https://uploads5.wikiart.org/images/paul-jenkins/phenomena-astral-blue.jpg,63.7830112,2,3,0,7.439285714,0,0,52.36428571,0,0,0,0,40.19642857,0,0.003121884,0.003752345,0.004392641,0.000627662,0.007980882,0.002474468,19
391,391,Side of St. George,Paul Jenkins,1968,abstract,https://uploads1.wikiart.org/images/paul-jenkins/side-of-st-george.jpg,59.23684297,2,4,0,23.58403361,3.399159664,0,26.86134454,0,8.096638655,4.521008403,0.042016807,32.51260504,0.983193277,0.005156076,0.005193691,0.008353718,0.006107081,0.009520683,0.010731084,18
392,392,Phenomena Calling,Paul Jenkins,1969,abstract,https://uploads1.wikiart.org/images/paul-jenkins/phenomena-calling.jpg,47.5456948,2,2,0,12.76397516,0,0,83.88819876,0,3.155279503,0.043478261,0,0.149068323,0,0.009228972,0.000277151,0.007031064,0.005324004,0.004621072,0.006537456,8
393,393,Phenomena Sung Mantle,Paul Jenkins,1969,abstract,https://uploads5.wikiart.org/images/paul-jenkins/phenomena-sung-mantle.jpg,67.67504085,2,3,0,6.722222222,0.107638889,0,64.07638889,0,0.336805556,1.017361111,0,27.21180556,0.527777778,0.006205605,0.004234102,0.008184406,0.000891507,0.00301665,0.000391742,1
394,394,Phenomena Woman Witch,Paul Jenkins,1969,abstract,https://uploads1.wikiart.org/images/paul-jenkins/phenomena-woman-witch-1969.jpg,69.80848759,2,4,0,19.26223776,0.632867133,0,7.332167832,0,0.15034965,10.92657343,0,56.74475524,4.951048951,0.00371688,0.005204461,0.009023125,0.000117862,0.013197609,0.012539,3
395,395,Phenomena Kwan Yin,Paul Jenkins,1969,abstract,https://uploads7.wikiart.org/images/paul-jenkins/phenomena-kwan-yin-1969.jpg,59.52526648,2,3,0,11.2114094,0,0,65.29194631,0,0.530201342,0,0,22.96644295,0,0.004788134,0.008950035,0.007428762,0.001203753,0.004847292,0.004264781,1
396,396,Phenomena Merlins Mantle,Paul Jenkins,1970,abstract,https://uploads8.wikiart.org/images/paul-jenkins/phenomena-merlins-mantle.jpg,46.13153807,2,2,0,21.84090909,0,0,77.68506494,0,0.025974026,0.431818182,0,0.016233766,0,0.002753324,0.008310552,0.007502796,0.003976506,0.007821724,0.00145518,8
397,397,Phenomena Tarot Over,Paul Jenkins,1970,abstract,https://uploads4.wikiart.org/images/paul-jenkins/phenomena-tarot-over.jpg!Large.jpg,62.24044428,3,3,0,20.0443038,0.015822785,0,38.61708861,0,0.180379747,0.012658228,0,40.58544304,0.544303797,0.002412545,0.00390117,0.008233175,0.008713111,0.001880637,0.004234863,18
398,398,Phenomena Montezuma's Band,Paul Jenkins,1972,abstract,https://uploads0.wikiart.org/images/paul-jenkins/phenomena-montezumas-band.jpg,54.70215686,2,5,0,20.86,0.17,0,31.81,0,1.256666667,16.02333333,0,21.11333333,8.766666667,0.001497188,0.00578762,0.007230326,0.003743961,0.004289721,0.002678204,18
399,399,Phenomena Tibetan Flange,Paul Jenkins,1973,abstract,https://uploads7.wikiart.org/images/paul-jenkins/tibetan-flange.jpg,67.25967023,4,5,0,20.14204545,5.951704545,0,9.127840909,0,1.392045455,10.43181818,0,51.32386364,1.630681818,0.005279335,0.008588595,0.003949797,0.008842182,0.007049493,0.008313539,3
400,400,Phenomena Lands End,Paul Jenkins,1974,abstract,https://uploads3.wikiart.org/images/paul-jenkins/phenomena-lands-end.jpg!Large.jpg,60.65772819,3,5,0,31.96896552,0,0,8.948275862,0,0,8.020689655,0,37.91034483,13.15172414,0.008244142,0.002756153,0.002632839,0,0.006846557,0.000440005,15
401,401,Phenomena Franklin's Kite,Paul Jenkins,1974,abstract,https://uploads5.wikiart.org/images/paul-jenkins/phenomena-franklin-s-kite-1973.jpg,56.88627451,2,5,0,22.68881119,9.856643357,0,41.17132867,0,0.006993007,11.42307692,0,11.06643357,3.786713287,0.002482053,0.008053435,0.00881574,0.002705851,0.003216757,0.006024096,13
402,402,Abstract Composition,Paul Jenkins,1976,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235728.jpg,62.46253797,4,4,0,23.3415493,8.985915493,0,33.62676056,0,0,2.422535211,0,30.70774648,0.915492958,0.009199968,0.005442291,0.004897688,0.003956968,0.00740012,0.001612356,18
403,403,Wanderland Express,Paul Jenkins,1976,abstract,https://uploads2.wikiart.org/images/paul-jenkins/wanderland-express.jpg,49.80869565,4,3,0,37.14906832,2.670807453,0.074534161,43.84782609,0,0.332298137,1.208074534,0,14.7173913,0,0.003107161,0.008178764,0.005843496,0.001710498,0.006956336,0.006597482,7
404,404,Phenomena Lasting Dawn,Paul Jenkins,1977,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235726.jpg,35.53020937,6,3,0,60.09745763,0.983050847,0,15.16949153,0,0.525423729,23.21186441,0.012711864,0,0,0.00295901,0.005014763,0.005174523,0.00581862,0.006191038,0.003084153,17
405,405,Phenomena Agate Bridge,Paul Jenkins,1978,abstract,https://uploads2.wikiart.org/images/paul-jenkins/phenomena-agate-bridge-1978.jpg,35.8724537,4,4,0,45.72569444,1.201388889,0,27.95833333,0,1.541666667,5.854166667,0,3.871527778,13.84722222,0.009012762,0.007338877,0.001443824,0.003226706,0.003796073,0.001518906,16
406,406,Phenomena Compass Bearing,Paul Jenkins,1979,abstract,https://uploads0.wikiart.org/images/paul-jenkins/phenomena-compass-bearing.jpg,64.79158497,1,5,0,8.305555556,3.482638889,0,33.54861111,0,0,10.04513889,0,37.28819444,7.329861111,0.005990205,0.008770141,0.010468783,0.002014306,0.004545265,0.001111064,19
407,407,Continental Divide,Paul Jenkins,1981,abstract,https://uploads2.wikiart.org/images/paul-jenkins/continental-divide.jpg,62.44616873,5,5,0,13.55263158,3.401315789,0,7.388157895,0,1.055921053,10.01644737,0,43.75,20.83552632,0.002594787,0.004463051,0.009127549,0.008624801,0.010247064,0.002350653,3
408,408,Untitled,Paul Jenkins,1983,abstract,https://uploads3.wikiart.org/images/paul-jenkins/untitled-2.jpg!Large.jpg,62.23552785,2,5,0,18.23509934,2.649006623,0,29.17549669,0,0,6.09602649,0,36.51986755,7.324503311,0.002480078,0.008827957,0.001219959,0.000885241,0.00084715,0.009672739,18
409,409,Phenomena Astral Tundra,Paul Jenkins,1986,abstract,https://uploads3.wikiart.org/images/paul-jenkins/phenomena-astral-tundra-1986.jpg!Large.jpg,41.86658901,6,3,0,36.43069307,1.821782178,0,40.80693069,0,2.876237624,3.737623762,0,9.544554455,4.782178218,0.001136548,0.013645434,0.004971751,0.001586173,0.013069394,0.010967779,7
410,410,Phenomena Cave of the Prism Winds Year,Paul Jenkins,1986,abstract,https://uploads4.wikiart.org/images/paul-jenkins/phenomena-cave-of-the-prism-winds-year.jpg,56.73355509,6,3,0,35.12797619,2.889880952,0.00297619,15.51785714,0,0.139880952,0.81547619,0,43.02083333,2.485119048,0.00253032,0.008321304,0.003069446,0.007419658,0.002114444,0.009255569,15
411,411,Phenomena Prism Yield,Paul Jenkins,1986,abstract,https://uploads0.wikiart.org/images/paul-jenkins/phenomenon-prism-yield(1).jpg,43.89076848,4,2,0,31.58074534,0.102484472,0,66.71118012,0,0.059006211,0.52484472,0,0.571428571,0.450310559,0.007441149,0.002235964,0.007449179,0.007019717,0.006182434,0.00814713,6
412,412,Phenomena Tibetan Clay Offering,Paul Jenkins,1990,abstract,https://uploads2.wikiart.org/images/paul-jenkins/phenomena-tibetan-clay-offering-1990.jpg,26.82883079,2,2,0,76.05246914,0.00617284,0,19.44135802,0,0.064814815,0.015432099,0,4.419753086,0,0.005552695,0.00888641,0.003927672,0.007874016,0.006791111,0.005251952,17
413,413,Phenomena Sherman Vortex,Paul Jenkins,1991,abstract,https://uploads8.wikiart.org/images/paul-jenkins/phenomena-sherman-vortex.jpg,40.45038242,4,3,0,55.81914894,0.156028369,0,22.61702128,0,0.659574468,3.326241135,0,17.38297872,0.039007092,0.007812818,0.003780252,0.009731382,0.004069507,0.00739159,0.007399365,0
414,414,Distance Finding Mozart,Paul Jenkins,1992,abstract,https://uploads7.wikiart.org/images/paul-jenkins/distance-finding-mozart.jpg,43.13157263,2,5,0,41.76870748,2.816326531,0.897959184,9.006802721,0,10.19727891,5.523809524,0,26.30272109,3.486394558,0.00259379,0.006552673,0.005723725,0.00037463,0.00241889,0.000418952,0
415,415,Phenomena Solstice Encounter,Paul Jenkins,2003,abstract,https://uploads3.wikiart.org/images/paul-jenkins/phenomena-solstice-encounter.jpg,38.26319444,9,5,0,51.53472222,3.854166667,0,24.14583333,0,5.357638889,9.142361111,0,5.753472222,0.211805556,0.009449319,0.006750888,0.005733229,0.003011558,0.004221807,0.002381145,16
416,416,Phenomena Phoenix Equinox,Paul Jenkins,2006,abstract,https://uploads3.wikiart.org/images/paul-jenkins/phenomena-phoenix-equinox(1).jpg!Large.jpg,31.43767116,4,6,0.022346369,45.59497207,8.237430168,4.368715084,8.567039106,0,18.11452514,7.88547486,0.002793296,5.586592179,1.620111732,0.006635131,0.004009597,0.003508992,0.002750064,0.003750788,0.005214626,0
417,417,Phenomena Intervening Mantle,Paul Jenkins,2006,abstract,https://uploads2.wikiart.org/images/paul-jenkins/the-color-of-light.jpg!Large.jpg,36.45084568,7,4,0,44.72137405,3.835877863,0,37.29007634,0,0.022900763,5.797709924,0,8.320610687,0.011450382,0.00325691,0.009690757,0.010027618,0.000915432,0.007468916,0.001518372,7
418,418,Phenomena Wind Arch,Paul Jenkins,2009,abstract,https://uploads3.wikiart.org/images/paul-jenkins/phenomena-wind-arch.jpg,47.00358617,2,4,0,41.17434211,2.069078947,0,20.39473684,0,4.013157895,2.157894737,0,22.17105263,8.019736842,0.000964097,0.008233857,0.005425853,0.002461001,0.007789797,0.007672031,0
419,419,Homage of Melville,Paul Jenkins,0,abstract,https://uploads2.wikiart.org/images/paul-jenkins/homage-of-melville.jpg!Large.jpg,49.99176471,2,3,0,45.0047619,4.142857143,0,24.23333333,0,0,26.21428571,0,0.404761905,0,0.005321552,0.007924566,0.007742584,0.006915137,0.006213394,0.004383953,7
420,420,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235681.jpg,33.85132712,4,4,0,68.94817073,7.801829268,0,14.44512195,0,0.027439024,3.573170732,0,5.201219512,0.00304878,0.004609722,0.000484697,0.00796909,0.005573701,0.002743631,0.00465695,17
421,421,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235683.jpg!Large.jpg,56.92694169,2,4,0,17.39285714,0.246753247,0,69.63636364,0,0.519480519,5.133116883,0,7.071428571,0,0.008105335,0.008130081,0.004098501,0.004096822,0.0086629,0.002092122,8
422,422,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235684.jpg!Large.jpg,46.68498683,5,3,0,25.57089552,0,0,65.58955224,0,0.220149254,0,0,8.619402985,0,0.007869988,0.006330109,0.000314305,0.009671255,0.004521536,0.00198691,6
423,423,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235685.jpg!Large.jpg,56.46038923,6,4,0,26.09701493,1.160447761,0,50.25746269,0,0.235074627,5.026119403,0,17.2238806,0,0.001174858,0.004545276,3.92E-05,0.006772187,0.004496509,0.009618796,6
424,424,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235686.jpg!Large.jpg,33.99686784,5,3,0,65.48701299,4.487012987,0,8.698051948,0,0.516233766,17.33116883,0,3.474025974,0.006493506,0.004499163,0.008509451,0.002342248,0.004862922,0.007206698,0.000991747,17
425,425,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235687.jpg!Large.jpg,37.97379202,6,3,0,59.06696429,0.383928571,0,33.45089286,0,0.035714286,0.017857143,0,7.044642857,0,0.008225617,0.000342031,0.002041908,0.005384239,0.008892798,0.012199271,16
426,426,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235689.jpg!Large.jpg,45.41448334,4,3,0,34.47852761,0.432515337,0,50.74846626,0,0.085889571,3.641104294,0,10.61349693,0,0.005106957,0.003469657,0.004493805,0.007270388,0.007396925,0.008042464,6
427,427,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235690.jpg!Large.jpg,36.88,9,3,0,59.41071429,2.375,0,28.34285714,0,1.132142857,1.889285714,0,6.810714286,0.039285714,0.004836895,0.007994895,0.008432651,0.00406396,0.009599332,0.00687481,16
428,428,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235691.jpg!Large.jpg,54.49936338,11,4,0,32.31493506,2.474025974,0,43.03571429,0,0.409090909,7.282467532,0,14.19805195,0.285714286,0.006556034,0.002218733,0.000136523,0.006210544,0.001567879,0.001873808,7
429,429,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235692.jpg!Large.jpg,27.86296919,4,2,0,77.44571429,0.42,0,18.53428571,0,0.025714286,0.354285714,0,2.948571429,0.271428571,0.007697539,0.004642669,0.00727887,0.000553795,0.006008319,0.000890308,17
430,430,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235693.jpg!Large.jpg,48.97425124,4,3,0,38.13736264,0.192307692,0,43.72802198,0,0.239010989,0.928571429,0,16.77472527,0,0.001101449,0.000320457,0.006609405,0.003123358,0.006209543,0.002461971,7
431,431,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235695.jpg!Large.jpg,50.78430099,3,3,0,39.45454545,0.087662338,0,33.73051948,0,0.019480519,0.035714286,0,26.67207792,0,0.005745325,0.007202545,0.006663178,0.005878031,0.002917296,0.000350373,7
432,432,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235696.jpg!Large.jpg,43.88496308,4,3,0,35.58441558,1.925324675,0,52.92532468,0,0.029220779,7.032467532,0,2.191558442,0.311688312,0.007476251,0.007821344,0.002362124,0.003473297,0.000239841,0.005818929,6
433,433,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235697.jpg!Large.jpg,61.24502165,1,3,0,18.1461039,0.087662338,0,54.39285714,0,0.016233766,0.318181818,0,27.03571429,0.003246753,0.003133141,0.006174364,0.003577441,0.004959615,0.005664118,0.008892025,1
434,434,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235699.jpg!Large.jpg,36.79562007,9,3,0,53.35064935,0.337662338,0,38.28571429,0,0.168831169,1.665584416,0,5.62987013,0.561688312,0.003730055,0.005049981,0.004853032,0.005320803,0.00506663,0.003487449,16
435,435,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235700.jpg!Large.jpg,69.66546982,1,3,0,17.27922078,0.178571429,0,26.26298701,0,0.022727273,0.344155844,0,55.91233766,0,0.006608623,0.007535927,0.005674256,0.004279951,0.002842604,0.005934822,3
436,436,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235701.jpg!Large.jpg,72.62303268,1,3,0,12.4,0,0,25.19666667,0,2.03,0,0,60.37333333,0,0.008863048,0.005106564,0.000673067,0.006810201,0.004612873,0.004180247,3
437,437,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235703.jpg!Large.jpg,38.38538562,3,3,0,55.35,0,0,21.75333333,0,0.026666667,0,0,22.87,0,0.005889325,0.00699667,0.009112638,0.001860642,0.008337816,0.00741732,0
438,438,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235704.jpg!Large.jpg,45.59438638,4,4,0,35.52030457,0.002538071,0,7.390862944,0,0.129441624,1.784263959,0,28.63705584,26.53553299,0.005575161,0.006742317,0.000354998,0.002574465,0.001967789,0.001014623,0
439,439,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235705.jpg!Large.jpg,60.74896997,3,2,0,42.01265823,0,0,2.664556962,0,0.015822785,0,0,55.30696203,0,0.008185589,0.0048717,0.00504344,0.00866751,0.003989462,0.00018707,15
440,440,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235707.jpg!Large.jpg,37.24071895,6,3,0,60.42333333,0,0,22.09333333,0,0.086666667,0.373333333,0,16.98666667,0.036666667,0.00540624,0.003521823,0.001375246,0.00325669,0.002413224,0.006685616,0
441,441,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235708.jpg!Large.jpg,63.60478737,2,3,0,18.92857143,0,0,30.99350649,0,0,0,0,50.07792208,0,0.007773598,0.007194762,0.006795628,0.002949745,0.006439574,0.005847098,19
442,442,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235709.jpg!Large.jpg,57.45748663,1,3,0,30.74025974,0,0,26.33441558,0,0.035714286,0,0,42.88961039,0,0.001032175,0.000143487,0.00730502,0.008327625,0.004295752,0.003819432,18
443,443,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235710.jpg!Large.jpg,69.56409473,3,3,0,6.594155844,0,0,61.56168831,0,0.25,0,0,31.59415584,0,0.001335911,0.003123225,0.008391757,0.005465451,0.006702749,0.005467019,1
444,444,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235712.jpg!Large.jpg,48.00547492,6,4,0,21.79220779,1.62987013,0,33.80519481,0,13.48376623,3.305194805,0,21.15909091,4.824675325,0.002522952,0.005892585,0.000386834,0.002344,0.005160181,0.004958088,18
445,445,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235713.jpg!Large.jpg,59.39018335,3,3,0,18.20454545,0.074675325,0,48.15584416,0,3.237012987,0.087662338,0,29.86688312,0.373376623,0.008086444,0.005818079,0.000493583,0.007764639,0.005915895,0.004149083,1
446,446,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235714.jpg!Large.jpg,50.99220076,3,4,0,23.64179104,0.052238806,0,27.26119403,0,12.35074627,0.294776119,0,36.35447761,0.044776119,0.008345825,0.003180817,0.008307718,0.009371646,0.003742204,0.001229126,18
447,447,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235715.jpg!Large.jpg,60.57648366,3,3,0,14.71333333,2.02,0,44.32666667,0,0,0.343333333,0,38.59666667,0,0.001138408,0.001145729,0.000780379,0.005148634,0.008177791,0.007268873,19
448,448,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235719.jpg!Large.jpg,55.9714413,1,3,0,25.44480519,0.571428571,0,42.66233766,0,0.181818182,0.409090909,0,30.72077922,0.00974026,0.002892087,0.006013655,3.51E-05,0.00741604,0.00082458,0.006726297,18
449,449,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235721.jpg!Large.jpg,68.02213789,3,3,0,15.64919355,0.737903226,0,28.79032258,0,0,2.016129032,0,52.33870968,0.467741935,0.006014969,0.007536987,0.004899016,0.009437437,0.009662733,0.008657808,3
450,450,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235723.jpg!Large.jpg,63.87948477,3,3,0,19.08244681,0.114361702,0,36.90691489,0,0.715425532,0.140957447,0,42.67553191,0.364361702,0.001091413,0.004882524,0.002619111,0.003062426,0.000355261,0.00736092,18
451,451,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235724.jpg!Large.jpg,68.17192866,5,5,0,7.564971751,5.245762712,0,51.49435028,0,0.474576271,6.700564972,0,28.47457627,0.04519774,0.001981164,0.002789272,0.006721503,0.002835421,0.001440787,0.00200025,1
452,452,Amadeus,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235725.jpg,36.24798894,9,6,0,43.91025641,1.849358974,1.391025641,14.06089744,0.012820513,8.955128205,5.721153846,0,12.92307692,11.17628205,0.007473684,0.002396476,0.008253286,0.00664661,0.008124672,0.004807027,0
453,453,unknown title,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235727.jpg,49.72512821,3,4,0,40.15769231,0,0,41.66923077,0,0.042307692,8.776923077,0,9.253846154,0.1,0.001610594,0.004572966,0.009499404,0.009077092,0.005257667,0.009385382,7
454,454,Rainbow Bleed,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/patternity.jpg!Large.jpg,42.7562181,6,4,0,51.26369863,2.784246575,0,16.51369863,0,0.068493151,6.493150685,0,22.03424658,0.842465753,0.002585338,0.003371574,0.000820046,0.010292653,0.01151394,0.006420546,0
455,455,Phenomena Pointed East,Paul Jenkins,0,abstract,https://uploads5.wikiart.org/images/paul-jenkins/phenomena-pointed-eas.jpg!Large.jpg,70.03354821,1,5,0,17.74315068,14.0239726,0,18.68835616,0,0.825342466,5.270547945,0,40.07876712,3.369863014,0.005480837,0.000399122,0.002060273,0.000488612,3.86E-05,0.001950154,18
456,456,Redfern composition,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/redfern-composition.jpg!Large.jpg,71.34152328,5,6,0,21.07823129,10.77891156,0,9.758503401,0,0,6.510204082,0,46.71428571,5.159863946,0.007701798,0.005871212,0.000500173,0.005445932,0.005341314,0.008192308,3
457,457,Untitled,Paul Jenkins,0,abstract,https://uploads1.wikiart.org/images/paul-jenkins/untitled.jpg,53.89961579,3,5,0,27.19932432,2.925675676,0.013513514,36.58783784,0,0.152027027,6.358108108,1.003378378,18.36486486,7.39527027,0.000809998,0.002933133,0.003857694,0.006538538,0.001335762,0.005417032,18
458,458,Untitled,Paul Jenkins,0,abstract,https://uploads3.wikiart.org/images/paul-jenkins/untitled-1.jpg,66.62534247,1,3,0,0.089041096,20.92123288,0,44.70205479,0,0,33.21232877,0,1.075342466,0,0.00216313,0.002854642,0.000492219,0.006058781,0.003088326,0.007969508,13
